college_code,college_name,branch_code,branch_name,1G,1K,1R,2AG,2AK,2AR,2BG,2BK,2BR,3AG,3AK,3AR
E238,Mysuru Royal Institute of Technology  Mandya (D),AI,Artificial Intelligence,111696.0,,,108756.0,,117539.0,91312.0,,,9165.0,,
E238,Mysuru Royal Institute of Technology  Mandya (D),CE,Civil Engineering,,,,219016.0,,,200895.0,,,,,
E238,Mysuru Royal Institute of Technology  Mandya (D),CS,Computer Science,102148.0,,,,,8098.0,,,,,,
E238,Mysuru Royal Institute of Technology  Mandya (D),EC,Electronics,135712.0,,,,,10475.0,,,,,,
E238,Mysuru Royal Institute of Technology  Mandya (D),IE,Information Science,121618.0,,,112132.0,,,,10430.0,,,,
E238,Mysuru Royal Institute of Technology  Mandya (D),ME,Mechanical,199683.0,,,197343.0,,,,,,,,
E239,"East West College of Engineering  Yelahanka New Town, Bangalore",CS,Computer Science,57826.0,,,59339.0,66746.0,67907.0,55057.0,,,5047.0,,
E239,"East West College of Engineering  Yelahanka New Town, Bangalore",EC,Electronics,86151.0,,,72545.0,,94835.0,77271.0,139115.0,,6327.0,,
E239,"East West College of Engineering  Yelahanka New Town, Bangalore",ME,Mechanical,,,,141762.0,,,,,,,,
E240,"Dayananda Sagar University  Hosur Road, Bangalore",EC,Electronics,44570.0,,68353.0,36620.0,,41604.0,48944.0,,,3070.0,,
E240,"Dayananda Sagar University  Hosur Road, Bangalore",CS,Computer Science,33703.0,36273.0,41279.0,34033.0,46192.0,42013.0,35166.0,,50293.0,2734.0,,
E240,"Dayananda Sagar University  Hosur Road, Bangalore",ME,Mechanical,97356.0,,,100526.0,,166253.0,,,,6218.0,,
E241,KLE Technological University(Formerly BVBCET)  Dharward Dist,BT,Biotechnology,104186.0,,,48475.0,,,79873.0,,181018.0,7104.0,,
E241,KLE Technological University(Formerly BVBCET)  Dharward Dist,CE,Civil Engineering,55106.0,113761.0,,76355.0,,,,8394.0,,,,
E241,KLE Technological University(Formerly BVBCET)  Dharward Dist,CS,Computer Science,12681.0,,21570.0,11146.0,12585.0,16369.0,12615.0,,,1243.0,,
E241,KLE Technological University(Formerly BVBCET)  Dharward Dist,EC,Electronics,21271.0,,28130.0,16507.0,17462.0,19611.0,28618.0,,47369.0,1781.0,,
E241,KLE Technological University(Formerly BVBCET)  Dharward Dist,EE,Electrical,23949.0,,,27949.0,,34857.0,44618.0,,,3746.0,,
E241,KLE Technological University(Formerly BVBCET)  Dharward Dist,EC,Electronics,,,,18263.0,,29958.0,29642.0,,60967.0,2358.0,,
E241,KLE Technological University(Formerly BVBCET)  Dharward Dist,ME,Mechanical,79866.0,,,71409.0,77725.0,90319.0,95730.0,,,6185.0,,
E252,Mysore College of Engineering and Management  Mysore,CS,Computer Science,88588.0,,,68846.0,,,61495.0,,,6627.0,,
E252,Mysore College of Engineering and Management  Mysore,CE,Civil Engineering,,188018.0,,,,,,,,,,
E252,Mysore College of Engineering and Management  Mysore,CS,Computer Science,85077.0,,,85477.0,89882.0,97506.0,79127.0,,,7787.0,,
E252,Mysore College of Engineering and Management  Mysore,EC,Electronics,,,,89589.0,,,,,144616.0,8463.0,,
E252,Mysore College of Engineering and Management  Mysore,IE,Information Science,,,,86242.0,,108111.0,,,,,,
E252,Mysore College of Engineering and Management  Mysore,ME,Mechanical,,,,215049.0,,,205151.0,,,,,
E254,A J Institute Of Engineering And Technology  MANGALORE,CS,Computer Science,90639.0,,,86294.0,,92864.0,80162.0,,,7246.0,,
E254,A J Institute Of Engineering And Technology  MANGALORE,CE,Civil Engineering,,,,233007.0,,,,,,,,
E254,A J Institute Of Engineering And Technology  MANGALORE,CS,Computer Science,67401.0,,,59696.0,75878.0,60376.0,63548.0,,,6890.0,,
E254,A J Institute Of Engineering And Technology  MANGALORE,EC,Electronics,125005.0,,,99708.0,,,,9425.0,,,,
E254,A J Institute Of Engineering And Technology  MANGALORE,IE,Information Science,76323.0,,,76196.0,,,81619.0,146103.0,,,,
E254,A J Institute Of Engineering And Technology  MANGALORE,ME,Mechanical,239980.0,,,186697.0,,,,,,,,
E255,"Gandhi Institute of Technology and MNGT.,Gitam off Campus  BANGALO",CE,Civil Engineering,,,,,,,,,,,,
E255,"Gandhi Institute of Technology and MNGT.,Gitam off Campus  BANGALO",CS,Computer Science,101264.0,,,88698.0,,,6970.0,,,,,
E255,"Gandhi Institute of Technology and MNGT.,Gitam off Campus  BANGALO",EC,Electronics,85426.0,,,93517.0,,,,7702.0,,,,
E255,"Gandhi Institute of Technology and MNGT.,Gitam off Campus  BANGALO",EE,Electrical,,,,,,,,,,,,
E255,"Gandhi Institute of Technology and MNGT.,Gitam off Campus  BANGALO",EC,Electronics,,,,96026.0,,,,,,,,
E255,"Gandhi Institute of Technology and MNGT.,Gitam off Campus  BANGALO",ME,Mechanical,169771.0,,,158072.0,,187042.0,,,,,,
E255,"Gandhi Institute of Technology and MNGT.,Gitam off Campus  BANGALO",AI,Artificial Intelligence,,,124937.0,91315.0,,,,,,8639.0,,
E256,"Rai Technology University  Mallohalli(V),Doddaballapur(T)",CS,Computer Science,,,,121561.0,,,,,,,,
E257,"CMR University  CHAGALATTI, BANGALORE",EC,Electronics,58217.0,,,50635.0,,,70570.0,213471.0,,,,
E257,"CMR University  CHAGALATTI, BANGALORE",CS,Computer Science,59779.0,,64160.0,48356.0,68187.0,65369.0,48244.0,,54887.0,4157.0,,
E257,"CMR University  CHAGALATTI, BANGALORE",CS,Computer Science,,,,,,,,,,,,
E258,"Maharaja Institute of Technology  THANDAVAPURA, MYSORE",CS,Computer Science,69265.0,,,54281.0,,62028.0,58277.0,,,5612.0,,
E258,"Maharaja Institute of Technology  THANDAVAPURA, MYSORE",CE,Civil Engineering,,,,151127.0,,,,,,,,
E258,"Maharaja Institute of Technology  THANDAVAPURA, MYSORE",CS,Computer Science,49803.0,,,52893.0,61799.0,53408.0,56125.0,,,4793.0,,
E258,"Maharaja Institute of Technology  THANDAVAPURA, MYSORE",EC,Electronics,56891.0,,,57400.0,,62027.0,67525.0,116278.0,,5919.0,,
E258,"Maharaja Institute of Technology  THANDAVAPURA, MYSORE",ME,Mechanical,,,,,,,,,,,,
E264,"Basava Engineering School of Technology  Zalaki, Vijaypura Dist.",CE,Civil Engineering,,,,,,,,,,,,
E264,"Basava Engineering School of Technology  Zalaki, Vijaypura Dist.",CS,Computer Science,,,,,,,,,,,,
E264,"Basava Engineering School of Technology  Zalaki, Vijaypura Dist.",ME,Mechanical,,,,,,,,,,,,
E265,Jain College of Engineering and Technology  Hubballi,AI,Artificial Intelligence,62781.0,,,61901.0,,72137.0,58689.0,102943.0,,6616.0,,
E265,Jain College of Engineering and Technology  Hubballi,CE,Civil Engineering,,,,196756.0,,,,,,,,
E265,Jain College of Engineering and Technology  Hubballi,CS,Computer Science,50954.0,,,59104.0,61408.0,62263.0,54440.0,,,5810.0,,
E265,Jain College of Engineering and Technology  Hubballi,EC,Electronics,69167.0,,119591.0,64131.0,,,59410.0,,,7550.0,,
E265,Jain College of Engineering and Technology  Hubballi,ME,Mechanical,,,,151076.0,,,,,,,,
E269,"Jain College of Engineering and Research  Udyambhag, Belgaum",CS,Computer Science,58488.0,,,57658.0,,85627.0,56816.0,103230.0,,7341.0,,
E269,"Jain College of Engineering and Research  Udyambhag, Belgaum",CE,Civil Engineering,,,,190129.0,,,,,,,,
E269,"Jain College of Engineering and Research  Udyambhag, Belgaum",CS,Computer Science,46666.0,,,51429.0,,56666.0,45542.0,,,6180.0,,
E272,"Government Engineering College  Talakal,Koppal",CE,Civil Engineering,129659.0,,,,,,20650.0,,,,,
E272,"Government Engineering College  Talakal,Koppal",CS,Computer Science,,,,59482.0,,,83563.0,,,5637.0,,
E272,"Government Engineering College  Talakal,Koppal",EC,Electronics,123594.0,,,89319.0,,92496.0,,,,,,
E272,"Government Engineering College  Talakal,Koppal",EE,Electrical,115601.0,,,,113790.0,,,,,,,
E272,"Government Engineering College  Talakal,Koppal",ME,Mechanical,,,,200601.0,,,195730.0,,,23352.0,,
E273,"Government Engineering College  Viprasainagar, Gangavathi",CE,Civil Engineering,219169.0,,,208141.0,,,,,,15900.0,,
E273,"Government Engineering College  Viprasainagar, Gangavathi",CS,Computer Science,,,,76236.0,,78364.0,84044.0,,,,,
E273,"Government Engineering College  Viprasainagar, Gangavathi",EC,Electronics,121347.0,,,,,,,,,,,
E273,"Government Engineering College  Viprasainagar, Gangavathi",EE,Electrical,,,,123607.0,,,133996.0,,,,,
E273,"Government Engineering College  Viprasainagar, Gangavathi",ME,Mechanical,255596.0,,,232475.0,,,,,,24137.0,,
E274,"Government Engineering College  Moselehosahalli,Hassan",CE,Civil Engineering,184251.0,,,,17243.0,,,,,,,
E274,"Government Engineering College  Moselehosahalli,Hassan",CS,Computer Science,62297.0,,72516.0,63924.0,,66078.0,75958.0,,,5706.0,,
E274,"Government Engineering College  Moselehosahalli,Hassan",EC,Electronics,82069.0,,,86568.0,90108.0,87354.0,75265.0,,,7616.0,,
E274,"Government Engineering College  Moselehosahalli,Hassan",EE,Electrical,,121383.0,,,,,,,,,,
E274,"Government Engineering College  Moselehosahalli,Hassan",ME,Mechanical,204357.0,,,218764.0,,,,17862.0,,,,
E275,R V Institute of Technology and Management,CS,Computer Science,10369.0,,,15177.0,21653.0,21015.0,14563.0,,,8888.0,,
E275,R V Institute of Technology and Management,EC,Electronics,,,27141.0,20366.0,,,22494.0,,,1141.0,,
E275,R V Institute of Technology and Management,IE,Information Science,18637.0,33527.0,,17321.0,,22256.0,14959.0,,53365.0,1195.0,,
E278,"Visvesvaraya Technological University  Muddenahalli,Chickkaballapu",EC,Electronics,130551.0,,,,,9112.0,,,,,,
E278,"Visvesvaraya Technological University  Muddenahalli,Chickkaballapu",CS,Computer Science,103884.0,,,139637.0,8208.0,,,,,,,
E279,Visvesvaraya Technological University  Belgaum,CS,Computer Science,48320.0,,54808.0,51141.0,54781.0,57011.0,40840.0,,47370.0,4989.0,,
E279,Visvesvaraya Technological University  Belgaum,CS,Computer Science,,,,,,,,,,,,
E281,"Government Engineering College  Challakere,Chitradurga",AI,Artificial Intelligence,85273.0,,,86659.0,,87105.0,66834.0,99757.0,94347.0,6278.0,,
E281,"Government Engineering College  Challakere,Chitradurga",CS,Computer Science,77056.0,,,80887.0,,86020.0,87688.0,,,7623.0,,
E283,"University of Mysore  HUNSUR ROAD, MYSORE",AI,Artificial Intelligence,67936.0,,,65563.0,,70894.0,59505.0,,,4888.0,,
E284,Sri Jayachamarajendra College of Engineering(Const. of JSS Univ.),CS,Computer Science,7301.0,,,7229.0,,7585.0,6396.0,,,3932.0,,
E285,R V University  Bangalore,CS,Computer Science,16599.0,36169.0,21730.0,14440.0,22980.0,20432.0,19759.0,,23375.0,8685.0,,
E286,"BGS College of Engineering and Technology  Mahalakshmipuram,Bangal",CS,Computer Science,30610.0,,,30017.0,,,29264.0,,75971.0,2511.0,,
E286,"BGS College of Engineering and Technology  Mahalakshmipuram,Bangal",IE,Information Science,45096.0,,,38700.0,43595.0,,55653.0,,,3469.0,,
E288,Garden City University  Bangalore,CS,Computer Science,,,,,,,,,,,,
E288,Garden City University  Bangalore,CS,Computer Science,75746.0,155524.0,,86616.0,,103451.0,87027.0,,,6870.0,,
E288,Garden City University  Bangalore,IE,Information Science,,,,,,,,,,,,
E289,"Visvesvaraya Technological University - Regional Center  Rajapur,K",CS,Computer Science,64900.0,,,64548.0,,66186.0,62260.0,,,7519.0,,
E290,Visvesvaraya Technological University - Regional Center  Mysore,EC,Electronics,104027.0,,,85329.0,117577.0,96918.0,71494.0,,,6615.0,,
E290,Visvesvaraya Technological University - Regional Center  Mysore,CS,Computer Science,45964.0,,53244.0,42287.0,48886.0,48826.0,44186.0,,87374.0,3834.0,,
E290,Visvesvaraya Technological University - Regional Center  Mysore,ME,Mechanical,,149125.0,,,,13922.0,,,,,,
E291,"Government Engineering College  Naragund,Gadag",CE,Civil Engineering,147408.0,,,199119.0,,,,,,,,
E291,"Government Engineering College  Naragund,Gadag",CS,Computer Science,81301.0,86781.0,,76861.0,,80122.0,76823.0,,,8658.0,,
E291,"Government Engineering College  Naragund,Gadag",EC,Electronics,128786.0,,,114804.0,99600.0,134200.0,,10849.0,,,,
E292,Government Engineering College  Bidar,CE,Civil Engineering,,,,149851.0,,,,,,,,
E292,Government Engineering College  Bidar,CS,Computer Science,49884.0,,87786.0,71812.0,,,68707.0,,,,,
E292,Government Engineering College  Bidar,EC,Electronics,,,,115098.0,,,,11940.0,,,,
E297,ADITYA COLLEGE,AI,Artificial Intelligence,108818.0,,,89691.0,,96451.0,95968.0,,,7979.0,,
E297,ADITYA COLLEGE,CS,Computer Science,112747.0,,,,103525.0,,,9317.0,,,,
E297,ADITYA COLLEGE,CS,Computer Science,78792.0,,,91998.0,,106481.0,92740.0,,,7773.0,,
E297,ADITYA COLLEGE,EC,Electronics,96558.0,,,102208.0,,,110341.0,,,9366.0,,
E297,ADITYA COLLEGE,IE,Information Science,,,,96464.0,125914.0,,100044.0,,,9488.0,,
E299,"Ghousia Institute of Technology for Women, Bangalore  BANGALORE",CS,Computer Science,106434.0,,,109590.0,,110741.0,96034.0,,,9631.0,,
E299,"Ghousia Institute of Technology for Women, Bangalore  BANGALORE",EC,Electronics,,,,119594.0,,,112464.0,,,10327.0,,
E299,"Ghousia Institute of Technology for Women, Bangalore  BANGALORE",IE,Information Science,109124.0,,,,,,,,,,,
E300,AKASH INTITUTE,CS,Computer Science,105176.0,,,89404.0,,92557.0,76152.0,,,8118.0,,
E300,AKASH INTITUTE,CS,Computer Science,83197.0,,,79658.0,92002.0,79980.0,75726.0,,,7893.0,,
E300,AKASH INTITUTE,EC,Electronics,,,,83554.0,,,,,132006.0,,,
E300,AKASH INTITUTE,IE,Information Science,98914.0,,,96494.0,,112277.0,99317.0,,,8814.0,,
E300,AKASH INTITUTE,ME,Mechanical,,,,169550.0,,,,,,,,
E306,THE CHANAKYA UNIVERSITY  HARALUR ROAD DEVANHALLI,CS,Computer Science,60048.0,,,51521.0,126283.0,,69325.0,,143381.0,,,
E306,THE CHANAKYA UNIVERSITY  HARALUR ROAD DEVANHALLI,CS,Computer Science,,,,79442.0,,85035.0,,,,5394.0,,
E307,SESHADRIPURAM INSTITUTE,AI,Artificial Intelligence,,94397.0,,100858.0,,,,8425.0,,,,
E307,SESHADRIPURAM INSTITUTE,CS,Computer Science,95650.0,,,69386.0,,,86043.0,,,6741.0,,
E307,SESHADRIPURAM INSTITUTE,EE,Electrical,,,,,138149.0,,254987.0,,,,,
E307,SESHADRIPURAM INSTITUTE,IE,Information Science,115989.0,,,100963.0,,,,8897.0,,,,
E307,SESHADRIPURAM INSTITUTE,ME,Mechanical,172046.0,,,,252552.0,,,17697.0,,,,
E308,CONSTITUENT COLLEGE,CS,Computer Science,75009.0,,,70165.0,,,,,,6742.0,,
E308,CONSTITUENT COLLEGE,EC,Electronics,,,,106057.0,,114675.0,97381.0,,,9856.0,,
E308,CONSTITUENT COLLEGE,EE,Electrical,137062.0,,,133635.0,,,,,,,,
E309,CONSTITUENT COLLEGE,CS,Computer Science,88263.0,,,89104.0,,,83712.0,96738.0,,8242.0,,
E309,CONSTITUENT COLLEGE,EC,Electronics,,,,128410.0,,129047.0,,,,11222.0,,
E309,CONSTITUENT COLLEGE,EE,Electrical,154977.0,,,145684.0,,,154871.0,,,14320.0,,
