College_Code,Branch,Category,Min_Round,Max_Round,Round_Count,Best_Rank,Worst_Rank,Avg_Rank_Combo,Rank_Range,Trend_Signal
E137,CY-Computer Science & Engineering (Cyber Security),GM,1,3,2,47839,85632,66736.0,37793,Deteriorated
E137,EC-Electronics & Comm-unication Engineering,GM,1,1,1,73974,73974,73974.0,0,SingleRound
E137,IS-Information Science & Engineering,GM,1,3,2,65312,67279,66296.0,1967,Deteriorated
E137,ME-Mechanical Engineering,GM,1,1,1,96306,96306,96306.0,0,SingleRound
E138,AD-Artificial Intelligence & Data Science,GM,1,1,1,95741,95741,95741.0,0,SingleRound
E138,AE-Aeronautical Engineering,GM,1,1,1,57651,57651,57651.0,0,SingleRound
E138,AI-Artificial Intelligence & Machine Learning,GM,1,1,1,61016,61016,61016.0,0,SingleRound
E138,AU-Automobile Engineering,GM,1,1,1,100057,100057,100057.0,0,SingleRound
E138,CB-Computer Science & Business Systems,GM,1,1,1,82387,82387,82387.0,0,SingleRound
E138,CG-Computer Science & Design,GM,1,1,1,34114,34114,34114.0,0,SingleRound
E138,CS-Computer Science & Engineering,GM,1,1,1,88264,88264,88264.0,0,SingleRound
E138,EC-Electronics & Comm-unication Engineering,GM,1,1,1,32330,32330,32330.0,0,SingleRound
E138,MR-Marine Engineering,GM,1,3,2,60260,97836,79048.0,37576,Improved
E141,AI-Artificial Intelligence & Machine Learning,GM,1,3,2,74209,96420,85314.0,22211,Deteriorated
E141,CS-Computer Science & Engineering,GM,1,3,2,79668,84554,82111.0,4886,Deteriorated
E141,DS-Data Science,GM,1,1,1,82096,82096,82096.0,0,SingleRound
E141,EC-Electronics & Comm-unication Engineering,GM,1,1,1,81501,81501,81501.0,0,SingleRound
E141,IC-Computer Science & Engineering (IOT & Cyber Security Including Block Chain Technology),GM,1,1,1,101709,101709,101709.0,0,SingleRound
E141,IS-Information Science & Engineering,GM,1,1,1,101705,101705,101705.0,0,SingleRound
E142,CV-Civil Engineering,GM,1,4,3,32003,80212,62610.0,48209,Deteriorated
E142,CV-Civil Engineering,KKR,1,1,1,89944,89944,89944.0,0,SingleRound
E142,EC-Electronics & Comm- unication Engineering,GM,4,4,1,29308,29308,29308.0,0,SingleRound
E142,EC-Electronics & Comm-unication Engineering,GM,1,1,1,8863,8863,8863.0,0,SingleRound
E142,EC-Electronics & Comm-unication Engineering,KKR,1,1,1,32111,32111,32111.0,0,SingleRound
E142,EC-Electronics & Communication Engineering,GM,3,3,1,13319,13319,13319.0,0,SingleRound
E142,EC-Electronics & Communication Engineering,KKR,2,2,1,32970,32970,32970.0,0,SingleRound
E142,EE-Electrical & Electronics Engineering,GM,1,4,3,16889,101747,50303.0,84858,Deteriorated
E142,EE-Electrical & Electronics Engineering,KKR,1,2,2,87272,87272,87272.0,0,NoChange
E142,ME- Mechanical Engineering,GM,4,4,1,95259,95259,95259.0,0,SingleRound
E142,ME-Mechanical Engineering,GM,1,3,2,25715,44617,35166.0,18902,Deteriorated
E142,ME-Mechanical Engineering,KKR,1,2,2,68711,76135,72423.0,7424,Deteriorated
E143,CS-Computer Science & Engineering,GM,1,1,1,91708,91708,91708.0,0,SingleRound
E143,EC-Electronics & Comm-unication Engineering,GM,1,1,1,82891,82891,82891.0,0,SingleRound
E144,EE-Electrical & Electronics Engineering,GM,1,1,1,84906,84906,84906.0,0,SingleRound
E145,AI-Artificial Intelligence & Machine Learning,GM,1,4,3,61806,93201,82736.0,31395,Deteriorated
E145,CD-Computer Science & Engineering (Data Science),GM,1,3,2,68999,70650,69824.0,1651,Improved
E145,CS-Computer Science & Engineering,GM,1,4,3,59924,100510,82038.0,40586,Deteriorated
E145,CV-Civil Engineering,GM,1,1,1,44296,44296,44296.0,0,SingleRound
E145,EC-Electronics & Comm-unication Engineering,GM,1,1,1,84548,84548,84548.0,0,SingleRound
E145,IS-Information Science & Engineering,GM,1,1,1,100868,100868,100868.0,0,SingleRound
E145,ME- Mechanical Engineering,GM,4,4,1,91553,91553,91553.0,0,SingleRound
E145,ME-Mechanical Engineering,GM,3,3,1,91553,91553,91553.0,0,SingleRound
E146,CS-Computer Science & Engineering,GM,1,3,2,42037,97237,69637.0,55200,Deteriorated
E146,CS-Computer Science & Engineering,KKR,1,1,1,65978,65978,65978.0,0,SingleRound
E146,IS-Information Science & Engineering,GM,1,1,1,64041,64041,64041.0,0,SingleRound
E147,CI-Computer Science & Engineering (Artificial Intelligence & Machine Learning),GM,1,4,3,30879,97220,64026.0,66341,Deteriorated
E147,CI-Computer Science & Engineering (Artificial Intelligence & Machine Learning),KKR,1,1,1,65407,65407,65407.0,0,SingleRound
E147,CS-Computer Science & Engineering,GM,1,4,3,27836,80021,51493.0,52185,Deteriorated
E147,CS-Computer Science & Engineering,KKR,1,2,2,64448,93973,79210.0,29525,Deteriorated
E147,CV-Civil Engineering,GM,1,3,2,57032,81483,69258.0,24451,Deteriorated
E147,EC-Electronics & Comm- unication Engineering,GM,4,4,1,72704,72704,72704.0,0,SingleRound
E147,EC-Electronics & Comm-unication Engineering,GM,1,1,1,37389,37389,37389.0,0,SingleRound
E147,EC-Electronics & Comm-unication Engineering,KKR,1,1,1,97122,97122,97122.0,0,SingleRound
E147,EC-Electronics & Communication Engineering,GM,3,3,1,78780,78780,78780.0,0,SingleRound
E147,EE-Electrical & Electronics Engineering,GM,1,3,2,39005,99930,69468.0,60925,Deteriorated
E147,EE-Electrical & Electronics Engineering,KKR,1,1,1,98472,98472,98472.0,0,SingleRound
E147,IS-Information Science & Engineering,GM,1,4,3,33615,94717,64801.0,61102,Deteriorated
E147,IS-Information Science & Engineering,KKR,1,2,2,81642,96259,88950.0,14617,Deteriorated
E147,ME-Mechanical Engineering,GM,1,3,2,50554,97489,74022.0,46935,Deteriorated
E148,AI-Artificial Intelligence & Machine Learning,GM,1,1,1,97945,97945,97945.0,0,SingleRound
E148,CD-Computer Science & Engineering (Data Science),GM,1,3,2,36505,78972,57738.0,42467,Improved
E148,CS-Computer Science & Engineering,GM,1,1,1,79690,79690,79690.0,0,SingleRound
E148,EC-Electronics & Comm-unication Engineering,GM,1,1,1,78201,78201,78201.0,0,SingleRound
E149,AI-Artificial Intelligence & Machine Learning,GM,1,3,2,72049,96926,84488.0,24877,Deteriorated
E149,CS-Computer Science & Engineering,GM,1,3,2,58067,66245,62156.0,8178,Deteriorated
E149,CV-Civil Engineering,GM,1,1,1,79248,79248,79248.0,0,SingleRound
E149,EC-Electronics & Comm-unication Engineering,GM,1,1,1,100912,100912,100912.0,0,SingleRound
E149,IS-Information Science & Engineering,GM,1,1,1,102070,102070,102070.0,0,SingleRound
E149,ME-Mechanical Engineering,GM,1,1,1,70302,70302,70302.0,0,SingleRound
E152,CD-Computer Science & Engineering (Data Science),GM,1,3,2,74559,98996,86778.0,24437,Improved
E152,CG-Computer Science & Design,GM,1,1,1,100310,100310,100310.0,0,SingleRound
E152,CI-Computer Science & Engineering (Artificial Intelligence & Machine Learning),GM,1,3,2,73127,99599,86363.0,26472,Deteriorated
E152,CS-Computer Science & Engineering,GM,1,3,2,94717,99659,97188.0,4942,Improved
E152,CY-Computer Science & Engineering (Cyber Security),GM,1,1,1,89303,89303,89303.0,0,SingleRound
E152,EC-Electronics & Comm-unication Engineering,GM,1,1,1,47880,47880,47880.0,0,SingleRound
E152,ME-Mechanical Engineering,GM,1,1,1,79109,79109,79109.0,0,SingleRound
E156,AI-Artificial Intelligence & Machine Learning,GM,1,4,3,43320,82308,60731.0,38988,Improved
E156,CS-Computer Science & Engineering,GM,1,4,3,55243,99899,70863.0,44656,Improved
E156,CV-Civil Engineering,GM,1,1,1,59489,59489,59489.0,0,SingleRound
E156,EC-Electronics & Comm-unication Engineering,GM,1,1,1,100726,100726,100726.0,0,SingleRound
E156,IS-Information Science & Engineering,GM,1,3,2,65726,93842,79784.0,28116,Deteriorated
E156,IS-Information Science & Engineering,KKR,1,1,1,100326,100326,100326.0,0,SingleRound
E158,CS-Computer Science & Engineering,GM,1,1,1,67041,67041,67041.0,0,SingleRound
E161,CS-Computer Science & Engineering,GM,1,4,3,30822,97889,75316.0,67067,Deteriorated
E161,CS-Computer Science & Engineering,KKR,1,2,2,86862,89787,88324.0,2925,Deteriorated
E161,CY-Computer Science & Engineering (Cyber Security),GM,1,4,3,37351,94235,72164.0,56884,Deteriorated
E161,EC-Electronics & Comm-unication Engineering,GM,1,1,1,47168,47168,47168.0,0,SingleRound
E161,EC-Electronics & Communication Engineering,GM,3,3,1,89046,89046,89046.0,0,SingleRound
E161,ME-Mechanical Engineering,GM,1,1,1,79729,79729,79729.0,0,SingleRound
E164,AL-Agricultural Engineering,GM,1,3,2,53430,83739,68584.0,30309,Deteriorated
E164,CV-Civil Engineering,GM,1,3,2,42827,68675,55751.0,25848,Deteriorated
E164,EC-Electronics & Comm- unication Engineering,GM,4,4,1,101101,101101,101101.0,0,SingleRound
E164,EC-Electronics & Comm-unication Engineering,GM,1,1,1,18730,18730,18730.0,0,SingleRound
E164,EC-Electronics & Comm-unication Engineering,KKR,1,1,1,56767,56767,56767.0,0,SingleRound
E164,EC-Electronics & Communication Engineering,GM,3,3,1,33350,33350,33350.0,0,SingleRound
E164,EC-Electronics & Communication Engineering,KKR,2,2,1,82731,82731,82731.0,0,SingleRound
E164,EE-Electrical & Electronics Engineering,GM,1,4,3,27122,74131,51012.0,47009,Deteriorated
E164,EE-Electrical & Electronics Engineering,KKR,1,1,1,48108,48108,48108.0,0,SingleRound
E164,ME-Mechanical Engineering,GM,1,3,2,35383,77414,56398.0,42031,Deteriorated
E164,MT- Mechatronics Engineering,GM,3,3,1,51876,51876,51876.0,0,SingleRound
E164,MT-Mecha- tronics Engineering,GM,4,4,1,65537,65537,65537.0,0,SingleRound
E164,MT-Mecha-tronics Engineering,GM,1,1,1,23167,23167,23167.0,0,SingleRound
E165,AI-Artificial Intelligence & Machine Learning,GM,1,4,3,14791,55784,31155.0,40993,Deteriorated
E165,AI-Artificial Intelligence & Machine Learning,KKR,1,2,2,37892,69829,53860.0,31937,Deteriorated
E165,AS-Aerospace Engineering,GM,1,4,3,20946,73084,45743.0,52138,Deteriorated
E165,AS-Aerospace Engineering,KKR,1,1,1,46264,46264,46264.0,0,SingleRound
E165,CO-Computer Science & Engineering (IOT),GM,1,4,3,15843,70120,39126.0,54277,Deteriorated
E165,CO-Computer Science & Engineering (IOT),KKR,1,1,1,87029,87029,87029.0,0,SingleRound
E165,CS-Computer Science & Engineering,GM,1,4,3,9830,31768,20985.0,21938,Deteriorated
E165,CS-Computer Science & Engineering,KKR,1,1,1,29124,29124,29124.0,0,SingleRound
E165,CV-Civil Engineering,GM,1,1,1,64220,64220,64220.0,0,SingleRound
E165,CY-Computer Science & Engineering (Cyber Security),GM,1,4,3,14830,46085,29078.0,31255,Deteriorated
E165,CY-Computer Science & Engineering (Cyber Security),KKR,1,2,2,42334,59008,50671.0,16674,Deteriorated
E165,EC-Electronics & Comm- unication Engineering,GM,4,4,1,92301,92301,92301.0,0,SingleRound
E165,EC-Electronics & Comm-unication Engineering,GM,1,1,1,20818,20818,20818.0,0,SingleRound
E165,EC-Electronics & Comm-unication Engineering,KKR,1,1,1,52197,52197,52197.0,0,SingleRound
E165,EC-Electronics & Communication Engineering,GM,3,3,1,31335,31335,31335.0,0,SingleRound
E165,EE-Electrical & Electronics Engineering,GM,1,3,2,35657,98617,67137.0,62960,Deteriorated
E165,IAR - Information Technology (Augmented Reality & Virtual Reality (AR / VR),GM,1,1,1,34351,34351,34351.0,0,SingleRound
E165,IAR - Information Technology (Augmented Reality and Virtual Reality (AR / VR),GM,3,3,1,44968,44968,44968.0,0,SingleRound
E165,IDA -Information Technology (Data Analytics),GM,1,3,2,23087,41613,32350.0,18526,Deteriorated
E165,IDA -Information Technology (Data Analytics),KKR,1,1,1,65506,65506,65506.0,0,SingleRound
E165,INT- Information Technology,GM,4,4,1,68376,68376,68376.0,0,SingleRound
E165,INT-Information Technology,GM,1,3,2,22902,42653,32778.0,19751,Deteriorated
E165,INT-Information Technology,KKR,1,2,2,59008,99005,79006.0,39997,Deteriorated
E165,ME-Mechanical Engineering,GM,1,3,2,60972,83936,72454.0,22964,Deteriorated
E171,CB-Computer Science & Business Systems,GM,1,4,3,10406,56127,28325.0,45721,Deteriorated
E171,CB-Computer Science & Business Systems,KKR,1,1,1,78994,78994,78994.0,0,SingleRound
E171,CCA-Civil Engineering with Computer Application,GM,1,1,1,57535,57535,57535.0,0,SingleRound
E171,CD-Computer Science & Engineering (Data Science),GM,1,4,3,4818,37486,20372.0,32668,Deteriorated
E171,CD-Computer Science & Engineering (Data Science),KKR,1,1,1,57000,57000,57000.0,0,SingleRound
E171,CI-Computer Science & Engineering (Artificial Intelligence & Machine Learning),GM,1,4,3,4471,36704,19461.0,32233,Deteriorated
E171,CI-Computer Science & Engineering (Artificial Intelligence & Machine Learning),KKR,1,2,2,40129,83900,62014.0,43771,Deteriorated
E171,CS-Computer Science & Engineering,GM,1,4,3,3651,23197,13302.0,19546,Deteriorated
E171,CS-Computer Science & Engineering,KKR,1,2,2,43116,68663,55890.0,25547,Deteriorated
E171,CY-Computer Science & Engineering (Cyber Security),GM,1,4,3,7275,46119,24136.0,38844,Deteriorated
E171,CY-Computer Science & Engineering (Cyber Security),KKR,1,1,1,65720,65720,65720.0,0,SingleRound
E171,EC-Electronics & Comm-unication Engineering,GM,1,1,1,25576,25576,25576.0,0,SingleRound
E171,EC-Electronics & Comm-unication Engineering,KKR,1,1,1,95672,95672,95672.0,0,SingleRound
E171,EC-Electronics & Communication Engineering,GM,3,3,1,72812,72812,72812.0,0,SingleRound
E171,ECE-Electrical & Computer Engineering,GM,1,3,2,27869,79221,53545.0,51352,Deteriorated
E171,ECE-Electrical & Computer Engineering,KKR,1,1,1,69070,69070,69070.0,0,SingleRound
E171,ME-Mechanical Engineering,GM,1,3,2,14207,100385,57296.0,86178,Improved
E171,RI-Robotics & Artificial Intelligence,GM,1,3,2,19581,41820,30700.0,22239,Deteriorated
E171,RI-Robotics & Artificial Intelligence,KKR,1,1,1,68889,68889,68889.0,0,SingleRound
E171,VL-Electronics Engineering (VLSI Design & Technology),GM,1,3,2,33318,88888,61103.0,55570,Deteriorated
E172,CD-Computer Science & Engineering (Data Science),GM,1,1,1,53838,53838,53838.0,0,SingleRound
E172,CI-Computer Science & Engineering (Artificial Intelligence & Machine Learning),GM,1,3,2,63339,70030,66684.0,6691,Deteriorated
E172,CS-Computer Science & Engineering,GM,1,1,1,100778,100778,100778.0,0,SingleRound
E172,CV-Civil Engineering,GM,1,1,1,99835,99835,99835.0,0,SingleRound
E172,EC-Electronics & Comm-unication Engineering,GM,1,1,1,72251,72251,72251.0,0,SingleRound
E172,IS-Information Science & Engineering,GM,1,1,1,98849,98849,98849.0,0,SingleRound
E172,ME-Mechanical Engineering,GM,1,1,1,83998,83998,83998.0,0,SingleRound
E173,CBD- Computer Science & Technology (Big Data),GM,4,4,1,47473,47473,47473.0,0,SingleRound
E173,CBD-Computer Science & Technology (Big Data),GM,1,3,2,22562,38514,30538.0,15952,Deteriorated
E173,CBD-Computer Science & Technology (Big Data),KKR,1,2,2,56217,56217,56217.0,0,NoChange
E173,CNW- Computer Science & Engineering (Networks),GM,4,4,1,77039,77039,77039.0,0,SingleRound
E173,CNW-Computer Science & Engineering (Networks),GM,1,3,2,22881,43516,33198.0,20635,Deteriorated
E173,CNW-Computer Science & Engineering (Networks),KKR,1,1,1,63769,63769,63769.0,0,SingleRound
E173,CO-Computer Science & Engineering (IOT),GM,1,4,3,24171,79277,48661.0,55106,Deteriorated
E173,CO-Computer Science & Engineering (IOT),KKR,1,2,2,69617,85352,77484.0,15735,Deteriorated
E173,CS-Computer Science & Engineering,GM,1,4,3,9760,33873,20772.0,24113,Deteriorated
E173,CS-Computer Science & Engineering,KKR,1,1,1,36406,36406,36406.0,0,SingleRound
E173,CSD-Computer Science & Technology (Devops),GM,1,4,3,18349,48547,33404.0,30198,Deteriorated
E173,CSD-Computer Science & Technology (Devops),KKR,1,1,1,38979,38979,38979.0,0,SingleRound
E173,CV-Civil Engineering,GM,1,3,2,96361,99903,98132.0,3542,Deteriorated
E173,EE-Electrical & Electronics Engineering,GM,1,4,3,49532,99735,82555.0,50203,Deteriorated
E173,EE-Electrical & Electronics Engineering,KKR,1,1,1,75588,75588,75588.0,0,SingleRound
E173,ME-Mechanical Engineering,GM,1,3,2,53340,82748,68044.0,29408,Deteriorated
E173,PTE-Petroleum Engineering,GM,1,1,1,42114,42114,42114.0,0,SingleRound
E173,VLS-VLSI,GM,1,3,2,49950,101484,75717.0,51534,Deteriorated
E173,VLS-VLSI,KKR,1,1,1,89330,89330,89330.0,0,SingleRound
E183,AI-Artificial Intelligence & Machine Learning,GM,1,3,2,55571,94911,75241.0,39340,Deteriorated
E183,AI-Artificial Intelligence & Machine Learning,KKR,1,1,1,73266,73266,73266.0,0,SingleRound
E183,CS-Computer Science & Engineering,GM,1,1,1,100405,100405,100405.0,0,SingleRound
E183,EC-Electronics & Comm-unication Engineering,GM,1,1,1,82417,82417,82417.0,0,SingleRound
E183,IS-Information Science & Engineering,GM,1,3,2,82356,101407,91882.0,19051,Improved
E186,BD-Bachelor of Design,GM,1,3,2,90729,100740,95734.0,10011,Improved
E186,BP-Bachelor of Urban & Regional Planning,GM,1,1,1,96464,96464,96464.0,0,SingleRound
E187,CD-Computer Science & Engineering (Data Science),GM,1,4,3,11078,48338,26799.0,37260,Deteriorated
E187,CD-Computer Science & Engineering (Data Science),KKR,1,2,2,52602,74634,63618.0,22032,Deteriorated
E187,CE-Computer Engineering,GM,1,4,3,15617,91170,48294.0,75553,Deteriorated
E187,CE-Computer Engineering,KKR,1,2,2,89994,91938,90966.0,1944,Deteriorated
E187,CS-Computer Science & Engineering,GM,3,4,2,48149,94704,71426.0,46555,Deteriorated
E187,CST-Computer Science & Technology,GM,1,4,3,14433,87982,45871.0,73549,Deteriorated
E187,CST-Computer Science & Technology,KKR,1,2,2,62164,83443,72804.0,21279,Deteriorated
E187,EC-Electronics & Comm- unication Engineering,GM,4,4,1,80981,80981,80981.0,0,SingleRound
E187,EC-Electronics & Comm-unication Engineering,GM,1,1,1,18742,18742,18742.0,0,SingleRound
E187,EC-Electronics & Comm-unication Engineering,KKR,1,1,1,61665,61665,61665.0,0,SingleRound
E187,EC-Electronics & Communication Engineering,GM,3,3,1,38445,38445,38445.0,0,SingleRound
E187,INT-Information Technology,GM,1,3,2,16530,36829,26680.0,20299,Deteriorated
E187,INT-Information Technology,KKR,1,1,1,92525,92525,92525.0,0,SingleRound
E194,AI-Artificial Intelligence & Machine Learning,GM,1,4,3,49971,90772,68838.0,40801,Deteriorated
E194,CS-Computer Science & Engineering,GM,1,3,2,53561,98288,75924.0,44727,Deteriorated
E194,CV-Civil Engineering,GM,1,1,1,92151,92151,92151.0,0,SingleRound
E194,EC-Electronics & Comm-unication Engineering,GM,1,1,1,63198,63198,63198.0,0,SingleRound
E194,ME-Mechanical Engineering,GM,1,1,1,80865,80865,80865.0,0,SingleRound
E195,AD-Artificial Intelligence & Data Science,GM,1,1,1,61329,61329,61329.0,0,SingleRound
E195,AI-Artificial Intelligence & Machine Learning,GM,1,1,1,48052,48052,48052.0,0,SingleRound
E195,CS-Computer Science & Engineering,GM,1,1,1,75789,75789,75789.0,0,SingleRound
E197,AVE- Automotive Engineering,GM,4,4,1,84923,84923,84923.0,0,SingleRound
E197,AVE-Automotive Engineering,GM,1,3,2,23344,50624,36984.0,27280,Deteriorated
E197,AVE-Automotive Engineering,KKR,1,1,1,34382,34382,34382.0,0,SingleRound
E197,CV-Civil Engineering,GM,1,4,3,13858,76094,53310.0,62236,Deteriorated
E197,CV-Civil Engineering,KKR,1,1,1,72451,72451,72451.0,0,SingleRound
E198,CS-Computer Science & Engineering,GM,1,4,3,5138,14477,9408.0,9339,Deteriorated
E198,CS-Computer Science & Engineering,KKR,1,2,2,16277,21713,18995.0,5436,Deteriorated
E198,EC-Electronics & Comm- unication Engineering,GM,4,4,1,22853,22853,22853.0,0,SingleRound
E198,EC-Electronics & Comm-unication Engineering,GM,1,1,1,6602,6602,6602.0,0,SingleRound
E198,EC-Electronics & Comm-unication Engineering,KKR,1,1,1,14540,14540,14540.0,0,SingleRound
E198,EC-Electronics & Communication Engineering,GM,3,3,1,11905,11905,11905.0,0,SingleRound
E198,EC-Electronics & Communication Engineering,KKR,2,2,1,32764,32764,32764.0,0,SingleRound
E198,IS-Information Science & Engineering,GM,1,4,3,6919,19948,12477.0,13029,Deteriorated
E198,IS-Information Science & Engineering,KKR,1,2,2,21713,29521,25617.0,7808,Deteriorated
E199,CS-Computer Science & Engineering,GM,1,1,1,88980,88980,88980.0,0,SingleRound
E201,AI-Artificial Intelligence & Machine Learning,GM,1,1,1,40800,40800,40800.0,0,SingleRound
E201,CG-Computer Science & Design,GM,1,1,1,27263,27263,27263.0,0,SingleRound
E202,CE-Computer Engineering,GM,1,1,1,89613,89613,89613.0,0,SingleRound
E203,AI-Artificial Intelligence & Machine Learning,GM,1,3,2,51228,69752,60490.0,18524,Deteriorated
E203,CS-Computer Science & Engineering,GM,1,4,3,40302,88961,61305.0,48659,Improved
E203,CS-Computer Science & Engineering,KKR,1,1,1,75059,75059,75059.0,0,SingleRound
E203,CV-Civil Engineering,GM,1,1,1,88519,88519,88519.0,0,SingleRound
E203,EC-Electronics & Comm-unication Engineering,GM,1,1,1,91090,91090,91090.0,0,SingleRound
E203,IS-Information Science & Engineering,GM,1,1,1,100080,100080,100080.0,0,SingleRound
E203,ME-Mechanical Engineering,GM,1,1,1,89867,89867,89867.0,0,SingleRound
E204,CS-Computer Science & Engineering,GM,1,1,1,81626,81626,81626.0,0,SingleRound
E204,EC-Electronics & Comm-unication Engineering,GM,1,1,1,97976,97976,97976.0,0,SingleRound
E205,AI-Artificial Intelligence & Machine Learning,GM,1,1,1,93010,93010,93010.0,0,SingleRound
E205,CD-Computer Science & Engineering (Data Science),GM,1,1,1,79364,79364,79364.0,0,SingleRound
E205,CI-Computer Science & Engineering (Artificial Intelligence & Machine Learning),GM,1,3,2,33447,99345,66396.0,65898,Improved
E205,CS-Computer Science & Engineering,GM,1,1,1,101248,101248,101248.0,0,SingleRound
E206,CS-Computer Science & Engineering,GM,1,3,2,64881,81191,73036.0,16310,Improved
E206,IS-Information Science & Engineering,GM,1,1,1,23389,23389,23389.0,0,SingleRound
E206,ME-Mechanical Engineering,GM,1,1,1,20760,20760,20760.0,0,SingleRound
E207,AD-Artificial Intelligence & Data Science,GM,1,3,2,43164,100704,71934.0,57540,Deteriorated
E207,AD-Artificial Intelligence & Data Science,KKR,1,1,1,74856,74856,74856.0,0,SingleRound
E207,AI-Artificial Intelligence & Machine Learning,GM,1,3,2,37340,99315,68328.0,61975,Deteriorated
E207,AI-Artificial Intelligence & Machine Learning,KKR,1,1,1,93713,93713,93713.0,0,SingleRound
E207,CG-Computer Science & Design,GM,1,3,2,48985,89871,69428.0,40886,Deteriorated
E207,CG-Computer Science & Design,KKR,1,1,1,83762,83762,83762.0,0,SingleRound
E207,CS-Computer Science & Engineering,GM,1,4,3,27020,91852,56016.0,64832,Deteriorated
E207,CS-Computer Science & Engineering,KKR,1,2,2,54325,96556,75440.0,42231,Deteriorated
E207,IS-Information Science & Engineering,GM,1,3,2,40106,99748,69927.0,59642,Deteriorated
E207,IS-Information Science & Engineering,KKR,1,1,1,92570,92570,92570.0,0,SingleRound
E208,CG-Computer Science & Design,GM,1,1,1,85432,85432,85432.0,0,SingleRound
E208,CI-Computer Science & Engineering (Artificial Intelligence & Machine Learning),GM,1,1,1,87711,87711,87711.0,0,SingleRound
E208,CS-Computer Science & Engineering,GM,1,1,1,87966,87966,87966.0,0,SingleRound
E208,EC-Electronics & Comm-unication Engineering,GM,1,1,1,87209,87209,87209.0,0,SingleRound
E209,AD-Artificial Intelligence & Data Science,GM,1,1,1,88496,88496,88496.0,0,SingleRound
E209,AI-Artificial Intelligence & Machine Learning,GM,1,1,1,98399,98399,98399.0,0,SingleRound
E209,CA-Computer Science & Engineering (Artificial Intelligence),GM,1,4,3,61382,93142,73397.0,31760,Deteriorated
E209,CI-Computer Science & Engineering (Artificial Intelligence & Machine Learning),GM,1,1,1,100820,100820,100820.0,0,SingleRound
E209,CS-Computer Science & Engineering,GM,1,1,1,99627,99627,99627.0,0,SingleRound
E209,DS-Data Science,GM,1,1,1,101425,101425,101425.0,0,SingleRound
E209,EC-Electronics & Comm-unication Engineering,GM,1,1,1,90277,90277,90277.0,0,SingleRound
E210,AI-Artificial Intelligence & Machine Learning,GM,1,1,1,92535,92535,92535.0,0,SingleRound
E210,AR-Automation & Robotics Engineering,GM,1,1,1,97106,97106,97106.0,0,SingleRound
E210,CD-Computer Science & Engineering (Data Science),GM,1,1,1,96263,96263,96263.0,0,SingleRound
E210,CS-Computer Science & Engineering,GM,1,1,1,99660,99660,99660.0,0,SingleRound
E210,CY-Computer Science & Engineering (Cyber Security),GM,1,1,1,78429,78429,78429.0,0,SingleRound
E210,EC-Electronics & Comm-unication Engineering,GM,1,1,1,83758,83758,83758.0,0,SingleRound
E211,AE-Aeronautical Engineering,GM,1,3,2,89865,98880,94372.0,9015,Improved
E211,AG-Agriculture Engineering,GM,1,1,1,92709,92709,92709.0,0,SingleRound
E211,CS-Computer Science & Engineering,GM,1,3,2,60754,94269,77512.0,33515,Deteriorated
E211,CS-Computer Science & Engineering,KKR,1,1,1,74315,74315,74315.0,0,SingleRound
E211,EC-Electronics & Comm-unication Engineering,GM,1,1,1,102062,102062,102062.0,0,SingleRound
E211,ME-Mechanical Engineering,GM,1,1,1,74235,74235,74235.0,0,SingleRound
E212,AI-Artificial Intelligence & Machine Learning,GM,1,4,2,56283,91244,73764.0,34961,Improved
E212,CS-Computer Science & Engineering,GM,1,4,3,54910,90114,70885.0,35204,Deteriorated
E212,EE-Electrical & Electronics Engineering,GM,1,1,1,70059,70059,70059.0,0,SingleRound
E212,IS-Information Science & Engineering,GM,1,3,2,59194,75492,67343.0,16298,Improved
